"Date","ID_Jar","Net","Lat_IN","Lon_IN","Depth_Min","Depth_Max","Volume_m3","Time_IN","Species_Name","Type","Length_l","Length_h","Tot_num"
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","f",19.1,20,4
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","f",22.1,23,2
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","f",20.1,21,3
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","f",18.1,19,1
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","f",10.1,11,4
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","f",21.1,22,1
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","f",9.1,10,12
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","f",8.1,9,17
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","f",11.1,12,3
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","f",7.1,8,13
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","f",12.1,13,3
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","juv",6.1,7,4
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","m",13.8,13.8,1
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","m",12.1,13,1
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","m",11.1,12,2
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","m",10.5,10.5,1
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","m",17.3,17.3,1
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","m",18.1,19,5
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","m",19.1,20,6
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausiidae ","protozoea",1.9,2.2,144
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausia pacifica","zoea",4.2,4.2,48
"4/24/05",77,"Hoop",37.884643,-123.3800775,-1,-32,449.52,"9:11:00","Euphausiidae ","zoea",2.6,3.1,352
"4/24/05",78,"Hoop",37.88733333,-123.287,-1,-35,454.05,"10:23:00","Euphausia pacifica","juv",19.5,19.5,1
"4/24/05",78,"Hoop",37.88733333,-123.287,-1,-35,454.05,"10:23:00","Euphausia pacifica","juv",5.1,6,5
"4/24/05",78,"Hoop",37.88733333,-123.287,-1,-35,454.05,"10:23:00","Euphausia pacifica","juv",7.1,8,6
"4/24/05",78,"Hoop",37.88733333,-123.287,-1,-35,454.05,"10:23:00","Nematoscelis difficilis","juv",5.5,5.5,2
"4/24/05",78,"Hoop",37.88733333,-123.287,-1,-35,454.05,"10:23:00","Euphausia pacifica","juv",8.3,8.3,1
"4/24/05",78,"Hoop",37.88733333,-123.287,-1,-35,454.05,"10:23:00","Euphausia pacifica","juv",20.6,20.6,1
"4/24/05",78,"Hoop",37.88733333,-123.287,-1,-35,454.05,"10:23:00","Euphausia pacifica","juv",6.1,7,1
"4/24/05",78,"Hoop",37.88733333,-123.287,-1,-35,454.05,"10:23:00","Euphausia pacifica","m",17.8,17.8,1
"4/24/05",78,"Hoop",37.88733333,-123.287,-1,-35,454.05,"10:23:00","Euphausiidae ","protozoea",1.9,2.2,80
"4/24/05",78,"Hoop",37.88733333,-123.287,-1,-35,454.05,"10:23:00","Euphausiidae ","zoea",2.7,3.5,40
"4/24/05",78,"Hoop",37.88733333,-123.287,-1,-35,454.05,"10:23:00","Euphausia pacifica","zoea",3.9,4.2,40
"4/24/05",79,"Hoop",37.8895,-123.0882,-1,-45,381.83,"11:53:00","Euphausia pacifica","f",18.1,19,2
"4/24/05",79,"Hoop",37.8895,-123.0882,-1,-45,381.83,"11:53:00","Euphausia pacifica","juv",5.1,6,160
"4/24/05",79,"Hoop",37.8895,-123.0882,-1,-45,381.83,"11:53:00","Thysanoessa gregaria","m",8.5,8.5,1
"4/24/05",79,"Hoop",37.8895,-123.0882,-1,-45,381.83,"11:53:00","Euphausiidae ","protozoea",1.1,1.2,32
"4/24/05",79,"Hoop",37.8895,-123.0882,-1,-45,381.83,"11:53:00","Nematoscelis difficilis","zoea",4.3,4.3,32
"4/24/05",79,"Hoop",37.8895,-123.0882,-1,-45,381.83,"11:53:00","Euphausiidae ","zoea",2.6,3.1,32
"4/25/05",80,"Hoop",37.71706667,-123.2298333,-1,-32,433.01,"6:50:00","Euphausia pacifica","f",21.5,21.5,1
"4/25/05",80,"Hoop",37.71706667,-123.2298333,-1,-32,433.01,"6:50:00","Euphausia pacifica","f",17.5,17.5,1
"4/25/05",80,"Hoop",37.71706667,-123.2298333,-1,-32,433.01,"6:50:00","Euphausia pacifica","f",18.4,18.4,1
"4/25/05",80,"Hoop",37.71706667,-123.2298333,-1,-32,433.01,"6:50:00","Euphausia pacifica","f",20.1,21,2
"4/25/05",80,"Hoop",37.71706667,-123.2298333,-1,-32,433.01,"6:50:00","Euphausia pacifica","m",18.3,18.3,1
"4/25/05",80,"Hoop",37.71706667,-123.2298333,-1,-32,433.01,"6:50:00","Euphausia pacifica","m",19.1,20,2
"4/25/05",80,"Hoop",37.71706667,-123.2298333,-1,-32,433.01,"6:50:00","Euphausiidae ","protozoea",1.1,1.2,16
"4/25/05",80,"Hoop",37.71706667,-123.2298333,-1,-32,433.01,"6:50:00","Euphausiidae ","zoea",2.7,3.5,20
"4/25/05",81,"Hoop",37.7246,-123.1872,-1,-34,398.57,"8:08:00","Euphausia pacifica","f",20.1,20.1,1
"4/25/05",81,"Hoop",37.7246,-123.1872,-1,-34,398.57,"8:08:00","Euphausia pacifica","f",18.3,18.3,1
"4/25/05",81,"Hoop",37.7246,-123.1872,-1,-34,398.57,"8:08:00","Nyctiphanes simplex","juv",5.2,5.2,1
"4/25/05",81,"Hoop",37.7246,-123.1872,-1,-34,398.57,"8:08:00","Euphausia pacifica","m",18.6,18.6,2
"4/25/05",81,"Hoop",37.7246,-123.1872,-1,-34,398.57,"8:08:00","Euphausia pacifica","m",15.4,15.4,1
"4/25/05",81,"Hoop",37.7246,-123.1872,-1,-34,398.57,"8:08:00","Euphausia pacifica","m",19.5,19.5,1
"4/25/05",81,"Hoop",37.7246,-123.1872,-1,-34,398.57,"8:08:00","Euphausiidae ","protozoea",1.1,1.2,16
"4/25/05",81,"Hoop",37.7246,-123.1872,-1,-34,398.57,"8:08:00","Euphausiidae ","zoea",2.7,3.5,20
"4/25/05",81,"Hoop",37.7246,-123.1872,-1,-34,398.57,"8:08:00","Euphausia pacifica","zoea",4.2,4.2,8
"4/25/05",82,"Hoop",37.7273,-123.0653,-1,-15,232.72,"10:10:00","Euphausiidae ","zoea",2.7,3.5,8
"4/25/05",84,"Hoop",37.7343,-122.748,-1,-18,161.04,"12:43:00","Euphausiidae ","nauplii",0.3,0.4,40
"4/25/05",84,"Hoop",37.7343,-122.748,-1,-18,161.04,"12:43:00","Euphausiidae ","protozoea",1.5,2,64
"4/25/05",84,"Hoop",37.7343,-122.748,-1,-18,161.04,"12:43:00","Euphausiidae ","zoea",2.7,3.5,24
"4/22/05",86,"Tucker",37.83569,-123.38936,-1.196,-31.115,322.45,"20:45:59","Euphausia pacifica","f",15.1,16,64
"4/22/05",86,"Tucker",37.83569,-123.38936,-1.196,-31.115,322.45,"20:45:59","Euphausia pacifica","f",23.1,24,32
"4/22/05",86,"Tucker",37.83569,-123.38936,-1.196,-31.115,322.45,"20:45:59","Euphausia pacifica","f",14.1,15,16
"4/22/05",86,"Tucker",37.83569,-123.38936,-1.196,-31.115,322.45,"20:45:59","Euphausia pacifica","f",22.1,23,32
"4/22/05",86,"Tucker",37.83569,-123.38936,-1.196,-31.115,322.45,"20:45:59","Euphausia pacifica","f",21.1,22,832
"4/22/05",86,"Tucker",37.83569,-123.38936,-1.196,-31.115,322.45,"20:45:59","Euphausia pacifica","f",20.1,21,816
"4/22/05",86,"Tucker",37.83569,-123.38936,-1.196,-31.115,322.45,"20:45:59","Euphausia pacifica","f",16.1,17,32
"4/22/05",86,"Tucker",37.83569,-123.38936,-1.196,-31.115,322.45,"20:45:59","Euphausia pacifica","f",19.1,20,688
"4/22/05",86,"Tucker",37.83569,-123.38936,-1.196,-31.115,322.45,"20:45:59","Euphausia pacifica","f",18.1,19,256
"4/22/05",86,"Tucker",37.83569,-123.38936,-1.196,-31.115,322.45,"20:45:59","Euphausia pacifica","f",17.1,18,64
"4/22/05",86,"Tucker",37.83569,-123.38936,-1.196,-31.115,322.45,"20:45:59","Euphausia pacifica","juv",6.1,7,16
"4/22/05",86,"Tucker",37.83569,-123.38936,-1.196,-31.115,322.45,"20:45:59","Euphausia pacifica","m",20.1,21,384
"4/22/05",86,"Tucker",37.83569,-123.38936,-1.196,-31.115,322.45,"20:45:59","Euphausia pacifica","m",19.1,20,432
"4/22/05",86,"Tucker",37.83569,-123.38936,-1.196,-31.115,322.45,"20:45:59","Euphausia pacifica","m",18.1,19,672
"4/22/05",86,"Tucker",37.83569,-123.38936,-1.196,-31.115,322.45,"20:45:59","Euphausia pacifica","m",17.1,18,304
"4/22/05",86,"Tucker",37.83569,-123.38936,-1.196,-31.115,322.45,"20:45:59","Euphausia pacifica","m",16.1,17,224
"4/22/05",87,"Tucker",37.83569,-123.38936,-30.302,-32.993,343.14,"20:45:59","Euphausia pacifica","f",19.1,20,160
"4/22/05",87,"Tucker",37.83569,-123.38936,-30.302,-32.993,343.14,"20:45:59","Thysanoessa spinifera","f",19.3,19.3,16
"4/22/05",87,"Tucker",37.83569,-123.38936,-30.302,-32.993,343.14,"20:45:59","Euphausia pacifica","f",16.1,17,16
"4/22/05",87,"Tucker",37.83569,-123.38936,-30.302,-32.993,343.14,"20:45:59","Nematoscelis difficilis","f",11.1,11.1,16
"4/22/05",87,"Tucker",37.83569,-123.38936,-30.302,-32.993,343.14,"20:45:59","Euphausia pacifica","f",18.1,19,128
"4/22/05",87,"Tucker",37.83569,-123.38936,-30.302,-32.993,343.14,"20:45:59","Euphausia pacifica","f",20.1,21,208
"4/22/05",87,"Tucker",37.83569,-123.38936,-30.302,-32.993,343.14,"20:45:59","Euphausia pacifica","f",21.1,22,208
"4/22/05",87,"Tucker",37.83569,-123.38936,-30.302,-32.993,343.14,"20:45:59","Euphausia pacifica","f",17.1,18,32
"4/22/05",87,"Tucker",37.83569,-123.38936,-30.302,-32.993,343.14,"20:45:59","Euphausia pacifica","juv",6.1,7,176
"4/22/05",87,"Tucker",37.83569,-123.38936,-30.302,-32.993,343.14,"20:45:59","Euphausia pacifica","juv",8.1,9,32
"4/22/05",87,"Tucker",37.83569,-123.38936,-30.302,-32.993,343.14,"20:45:59","Euphausia pacifica","juv",7.1,8,48
"4/22/05",87,"Tucker",37.83569,-123.38936,-30.302,-32.993,343.14,"20:45:59","Thysanoessa spinifera","m",18,18,16
"4/22/05",87,"Tucker",37.83569,-123.38936,-30.302,-32.993,343.14,"20:45:59","Euphausia pacifica","m",21.1,22,16
"4/22/05",87,"Tucker",37.83569,-123.38936,-30.302,-32.993,343.14,"20:45:59","Euphausia pacifica","m",20.1,21,288
"4/22/05",87,"Tucker",37.83569,-123.38936,-30.302,-32.993,343.14,"20:45:59","Euphausia pacifica","m",19.1,20,272
"4/22/05",87,"Tucker",37.83569,-123.38936,-30.302,-32.993,343.14,"20:45:59","Euphausia pacifica","m",18.1,19,208
"4/22/05",87,"Tucker",37.83569,-123.38936,-30.302,-32.993,343.14,"20:45:59","Euphausia pacifica","m",17.1,18,16
"4/22/05",88,"Tucker",37.83569,-123.38936,-3.054,-36.893,276.83,"20:45:59","Euphausia pacifica","f",18.1,19,32
"4/22/05",88,"Tucker",37.83569,-123.38936,-3.054,-36.893,276.83,"20:45:59","Euphausia pacifica","f",19.1,20,160
"4/22/05",88,"Tucker",37.83569,-123.38936,-3.054,-36.893,276.83,"20:45:59","Euphausia pacifica","f",17.1,18,16
"4/22/05",88,"Tucker",37.83569,-123.38936,-3.054,-36.893,276.83,"20:45:59","Euphausia pacifica","f",20.1,21,192
"4/22/05",88,"Tucker",37.83569,-123.38936,-3.054,-36.893,276.83,"20:45:59","Euphausia pacifica","f",21.1,22,352
"4/22/05",88,"Tucker",37.83569,-123.38936,-3.054,-36.893,276.83,"20:45:59","Euphausia pacifica","f",22.1,23,16
"4/22/05",88,"Tucker",37.83569,-123.38936,-3.054,-36.893,276.83,"20:45:59","Euphausia pacifica","f",14.1,15,32
"4/22/05",88,"Tucker",37.83569,-123.38936,-3.054,-36.893,276.83,"20:45:59","Euphausia pacifica","juv",6.1,7,64
"4/22/05",88,"Tucker",37.83569,-123.38936,-3.054,-36.893,276.83,"20:45:59","Euphausia pacifica","juv",8.1,9,32
"4/22/05",88,"Tucker",37.83569,-123.38936,-3.054,-36.893,276.83,"20:45:59","Euphausia pacifica","juv",7.1,8,80
"4/22/05",88,"Tucker",37.83569,-123.38936,-3.054,-36.893,276.83,"20:45:59","Euphausia pacifica","m",21.1,22,32
"4/22/05",88,"Tucker",37.83569,-123.38936,-3.054,-36.893,276.83,"20:45:59","Euphausia pacifica","m",20.1,21,192
"4/22/05",88,"Tucker",37.83569,-123.38936,-3.054,-36.893,276.83,"20:45:59","Euphausia pacifica","m",19.1,20,256
"4/22/05",88,"Tucker",37.83569,-123.38936,-3.054,-36.893,276.83,"20:45:59","Euphausia pacifica","m",18.1,19,112
"4/22/05",88,"Tucker",37.83569,-123.38936,-3.054,-36.893,276.83,"20:45:59","Euphausia pacifica","m",17.1,18,16
"4/22/05",88,"Tucker",37.83569,-123.38936,-3.054,-36.893,276.83,"20:45:59","Euphausia pacifica","m",15.1,16,32
"4/22/05",88,"Tucker",37.83569,-123.38936,-3.054,-36.893,276.83,"20:45:59","Euphausia pacifica","m",12.1,13,32
"4/22/05",88,"Tucker",37.83569,-123.38936,-3.054,-36.893,276.83,"20:45:59","Nematoscelis difficilis","m",13,13,16
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","f",10.1,11,4
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","f",12.1,13,8
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","f",14.1,15,4
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","f",13.1,14,4
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","f",20.1,21,12
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","f",18.1,19,12
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","f",21.1,22,24
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","juv",6.1,7,156
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","juv",8.1,9,124
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","juv",7.1,8,164
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","juv",9.1,10,52
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","juv",5.1,6,32
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","m",18.1,19,32
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","m",19.1,20,16
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","m",17.1,18,20
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","m",16.1,17,12
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","m",15.1,16,4
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","m",12.1,13,8
"4/22/05",89,"Tucker",37.88282,-123.40526,-1.035,-28.998,215.55,"22:43:12","Euphausia pacifica","m",20.1,21,8
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","f",21.1,22,4
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","f",20.1,21,48
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","f",19.1,20,36
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","f",18.1,19,8
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","f",17.1,18,8
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","f",15.1,16,4
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","f",14.1,15,4
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","f",12.1,13,4
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","juv",9.1,10,12
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","juv",7.1,8,12
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","juv",5.1,6,4
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","juv",8.1,9,8
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","juv",6.1,7,8
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","m",17.1,18,12
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Thysanoessa spinifera","m",12.4,12.4,4
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","m",20.1,21,4
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Thysanoessa spinifera","m",15,15,4
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","m",18.1,19,24
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","m",16.1,17,8
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","m",15.1,16,4
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","m",14.1,15,8
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","m",12.1,13,4
"4/22/05",90,"Tucker",37.88282,-123.40526,-30.457,-44.414,100.16,"22:43:12","Euphausia pacifica","m",19.1,20,20
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Thysanoessa spinifera","f",23,23,8
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Thysanoessa spinifera","f",16,16,8
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Thysanoessa spinifera","f",13.5,13.5,8
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Euphausia pacifica","f",20.1,21,32
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Euphausia pacifica","f",17.1,18,8
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Euphausia pacifica","f",22.3,22.3,8
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Euphausia pacifica","f",19.1,20,32
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Euphausia pacifica","f",18.1,19,32
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Euphausia pacifica","juv",6.1,7,104
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Euphausia pacifica","juv",9.1,10,32
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Euphausia pacifica","juv",8.1,9,80
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Euphausia pacifica","juv",7.1,8,128
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Euphausia pacifica","m",18.1,19,16
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Thysanoessa spinifera","m",18,18,8
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Thysanoessa spinifera","m",17.6,17.6,8
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Thysanoessa spinifera","m",15.2,15.2,8
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Euphausia pacifica","m",20.1,21,8
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Euphausia pacifica","m",13.1,14,16
"4/22/05",91,"Tucker",37.88282,-123.40526,-1.378,-53.837,387.36,"22:43:12","Euphausia pacifica","m",12.1,13,8
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","f",13.1,14,192
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","f",14.1,15,128
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","f",15.1,16,256
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","f",16.1,17,192
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","f",17.1,18,384
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","f",18.1,19,960
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","f",19.1,20,960
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","f",20.1,21,960
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","f",22.1,23,128
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","juv",6.1,7,320
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","juv",5.1,6,192
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","juv",8.1,9,320
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","juv",7.1,8,320
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","juv",9.1,10,128
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","m",20.1,21,256
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","m",14.1,15,64
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","m",15.1,16,64
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","m",16.1,17,128
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","m",17.1,18,512
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","m",18.1,19,960
"4/22/05",92,"Tucker",37.95795,-123.42585,-1.236,-68.515,1024.96,"23:50:54","Euphausia pacifica","m",19.1,20,768
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","f",18.1,19,128
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","f",10.1,11,16
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","f",11.1,12,32
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","f",12.1,13,32
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","f",14.1,15,16
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","f",17.1,18,64
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","f",19.1,20,80
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","f",21.1,22,48
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","f",22.1,23,48
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","f",23.1,24,16
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Euphausia pacifica","f",20.1,21,176
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Thysanoessa spinifera","f",15.1,16,32
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Thysanoessa spinifera","f",14.1,15,48
"4/22/05",93,"Tucker",37.95795,-123.42585,-1.427,-67.162,407.46,"23:50:54","Thysanoessa spinifera","f",13.1,14,64
